account_number,customer_cif,customer_branch_ifsc,account_category,account_type,account_status,account_opening_date,inoperative_status_date,credit_summation_period,debit_summation_period
79560356264623,372085070834,HDFC013919,Salary,BSBD,Active,02-07-2021,,557359.41,1055513.62
42558117575601,372085070834,HDFC013919,Savings,Premium,Active,06-02-2021,,749468.5,853959.63
62670910397,322555860344,KKBK076350,Salary,BSBD,Active,09-01-2024,,5260905.63,5543118.02
32195606899348,228066672098,HDFC057555,Salary,BSBD,Active,24-05-2020,,2999148.45,2026044.16
94695193996,201951074424,SBIN091482,Savings,Premium,Active,08-04-2024,,3886619.06,3895665.74
52216015485,201951074424,SBIN091482,Savings,Premium,Active,19-03-2024,,79774.91,330068.27
4398347956529003,101384180938,PUNB040356,Current,Corporate,Active,23-03-2024,,10011001.81,9978098.42
440641568639,649101829759,ICIC026056,Current,Basic,Active,26-06-2024,,783147.83,9487363.45
9259195253904,437730005586,IOBA061564,Current,Regular,Active,25-09-2019,,5465207.84,5559695.84
68182368738975,109097938223,HDFC020643,Fixed Deposit,Regular,Active,06-09-2021,,367205.69,10675107.81
44903108960779,109097938223,HDFC020643,Savings,Regular,Active,23-10-2017,,2344912.46,2328966.37
45833405323669,237848277333,CNRB037060,Current,Corporate,Closed,14-01-2017,,0.0,0.0
72425574205,237848277333,CNRB037060,Fixed Deposit,Corporate,Active,21-11-2015,,18529490.86,9083460.32
4111841266782048,140750810560,PUNB099154,Fixed Deposit,Regular,Active,12-11-2019,,8398726.79,7966311.58
37836793109,695186192694,SBIN042534,Savings,Premium,Frozen,06-08-2024,,0.0,0.0
6244294186882453,846653492019,PUNB075852,Current,Corporate,Active,26-12-2020,,8657981.22,6445480.63
1708129062511833,846653492019,PUNB075852,Current,Regular,Active,13-07-2024,,14077155.86,9253414.74
53584282244777,777597773630,KKBK071508,Savings,BSBD,Active,05-05-2021,,503626.69,2320025.39
85817691389,777597773630,KKBK071508,Savings,Premium,Active,03-07-2019,,2927035.82,3253040.01
1762374411181,739185027264,CNRB026976,Recurring Deposit,Premium,Active,26-05-2024,,4483110.2,5600626.97
331484094644,739185027264,CNRB026976,Savings,Premium,Active,10-06-2024,,2451834.54,15098523.87
2843759545614706,522556129518,PUNB038956,Salary,Regular,Active,26-01-2024,,6101450.87,5809541.35
2074863224284585,748118218676,PUNB089140,Current,Premium,Active,09-12-2018,,492402.39,5746506.57
8260485679057701,748118218676,PUNB089140,Current,BSBD,Active,27-07-2017,,501802.29,6004732.8
9142781153889,268602274194,UTIB041066,Savings,Regular,Closed,05-11-2019,,0.0,0.0
8889886776580929,500074981547,PUNB083719,Current,Regular,Active,11-11-2023,,1498634.94,16452509.25
41908640283601,629248629218,HDFC018513,Savings,Premium,Active,13-05-2023,,9314873.88,8950664.14
38873515583635,629248629218,HDFC018513,Current,BSBD,Active,31-01-2023,,1007581.98,3032953.69
9295862363048,534751410911,UTIB010306,Current,Basic,Active,29-05-2022,,2045812.97,10728690.62
9195042295792,534751410911,UTIB010306,Savings,Regular,Active,25-03-2022,,5854239.56,5688232.87
79144904561,559018903009,BKID014081,Savings,Premium,Active,18-08-2024,,14702153.8,14720269.82
33265020464,559018903009,BKID014081,Recurring Deposit,Premium,Active,03-10-2022,,5689926.92,6471927.05
97144966753,821217896809,SBIN020186,Recurring Deposit,Premium,Dormant,16-09-2017,25-03-2018,43837.56,6211.07
4869542277588,182226498152,BARB080698,Salary,Regular,Dormant,20-08-2024,28-10-2024,2170.45,4799.05
9229032418937,367720383266,UTIB045570,Savings,Regular,Active,19-12-2021,,2208294.19,5865126.05
9284830288805,367720383266,UTIB045570,Savings,Basic,Active,16-02-2021,,1674964.28,2846055.83
7345645264456382,748731106638,PUNB036059,Fixed Deposit,Regular,Active,17-10-2021,,10931768.15,12091309.23
49425365355987,577293375541,IOBA084277,Fixed Deposit,Regular,Active,17-07-2022,,632443.8,2876742.19
45022745573066,577293375541,IOBA084277,Current,Regular,Active,12-04-2023,,14483593.02,12199532.22
25503047565,104211844236,SBIN076170,Salary,Basic,Active,30-01-2024,,1139004.24,878226.64
32551500901,104211844236,SBIN076170,Savings,Basic,Active,23-01-2024,,1534850.32,14654309.92
141834761164,259043436683,ICIC093171,Recurring Deposit,Premium,Active,07-08-2022,,7373006.78,6929089.85
30463341119291,427189777251,HDFC012087,Savings,Basic,Active,15-06-2018,,5173341.98,5244539.32
83664097242725,427189777251,HDFC012087,Savings,Basic,Active,18-06-2018,,774581.19,1491314.52
6682931674188,781252303284,CNRB088840,Savings,Regular,Dormant,12-11-2023,09-10-2024,71003.33,0.0
765908719616,781252303284,CNRB088840,Savings,Basic,Dormant,05-02-2023,02-05-2024,187333.33,11453.57
15411762828876,393857822117,IOBA036294,Savings,Regular,Active,25-10-2017,,9237810.25,7023480.83
79037924002,826142124019,KKBK060681,Salary,Premium,Active,11-01-2019,,11885468.88,11737056.85
1230886923369221,275182609386,PUNB071414,NRE,Premium,Active,22-11-2019,,1505716.57,11115571.89
53027102671,265272544309,SBIN047469,Current,Premium,Dormant,29-08-2022,06-12-2022,0.0,0.0
83162935866,265272544309,SBIN047469,Current,Basic,Active,27-11-2019,,100468.91,3400347.26
12867074710,163608384440,SBIN013868,Salary,Basic,Active,19-02-2020,,891573.64,1968196.1
25794751424,163608384440,SBIN013868,Savings,Basic,Active,19-09-2024,,1823569.33,2344018.73
34814631205109,670228384394,HDFC039586,Recurring Deposit,Regular,Active,04-05-2024,,23065.97,5393893.73
58785541612339,670228384394,HDFC039586,Savings,BSBD,Active,11-06-2024,,7379832.93,8673405.24
975568628268,826248740146,ICIC063892,Fixed Deposit,Corporate,Dormant,17-07-2024,18-08-2024,0.0,2764487.48
790013192712,826248740146,ICIC063892,Current,Corporate,Active,05-08-2024,,10577663.27,6944096.75
7386991961238,794153597693,BKID012019,Savings,Regular,Active,16-04-2018,,599875.48,1540957.98
57359050663,627313230127,SBIN058580,Fixed Deposit,Regular,Active,25-07-2023,,187774.67,9791951.89
9239499135966,595654249028,UTIB077586,Current,Premium,Active,09-08-2022,,2240368.53,2173834.14
9263966633070,595654249028,UTIB077586,Savings,BSBD,Active,07-02-2024,,1331811.91,14970685.98
735770731961,519822219909,ICIC072603,Savings,Basic,Active,26-11-2024,,1116901.82,1002400.97
390378729218,294095514741,CNRB067569,Fixed Deposit,Premium,Active,20-09-2024,,635508.9,6278460.43
57387376042401,298742661706,HDFC056125,NRO,Regular,Active,05-01-2024,,1757258.56,2905711.31
67311960261761,298742661706,HDFC056125,Fixed Deposit,Premium,Active,17-03-2024,,613517.35,3206847.33
18727616451,142432952336,BKID033967,Savings,Premium,Active,09-07-2018,,1572249.43,2828549.79
8502402653066,717421950271,CNRB093755,Salary,Basic,Active,22-02-2017,,813863.31,551117.97
77639891603966,717421950271,CNRB093755,Fixed Deposit,Regular,Active,26-10-2024,,1399296.77,10758820.53
761417175628,724231083802,KKBK029647,Savings,Regular,Active,16-10-2024,,7017479.39,8177299.79
656963469131,724231083802,KKBK029647,Savings,Premium,Active,25-05-2024,,5951217.76,5697056.77
65887028069,573663157669,SBIN078716,Salary,Regular,Active,20-10-2023,,5880306.79,5388163.45
9212741514182,306294004307,UTIB082726,Salary,Regular,Active,23-03-2022,,7895300.04,6401583.54
230018564699,542340023616,ICIC024786,Savings,BSBD,Active,29-02-2020,,4168367.58,4101861.44
330997038478,542340023616,ICIC024786,Savings,BSBD,Closed,01-07-2021,,0.0,0.0
77973896562635,108723928949,HDFC066005,Salary,Premium,Active,15-08-2024,,189959.36,6403297.1
15635881676264,108723928949,HDFC066005,Current,BSBD,Active,10-11-2017,,485238.91,2361051.2
49357072204,464640613170,SBIN095773,Savings,Regular,Closed,25-07-2024,,0.0,0.0
807337742176,921742001498,KKBK014785,Current,Premium,Active,12-05-2024,,312918.3,8277131.99
4993841141361,921742001498,KKBK014785,Savings,Premium,Active,07-08-2024,,5609427.26,3760018.44
68895021217,770004924635,KKBK049316,Salary,BSBD,Active,08-01-2019,,7382691.95,7198158.36
49979901536,378593559969,BKID065494,Recurring Deposit,Premium,Active,14-04-2024,,1652686.71,1194787.8
97292354621612,482887326946,HDFC047175,Salary,Regular,Active,06-06-2017,,2288175.36,2788776.17
9276027131708,414919779870,UTIB059877,Current,Basic,Active,17-10-2019,,853307.79,10841728.71
9185780076302,414919779870,UTIB059877,Fixed Deposit,Premium,Active,10-02-2018,,867437.33,7256564.02
86441377637908,247653259483,HDFC015617,Fixed Deposit,Corporate,Active,26-12-2023,,5230104.47,2149350.81
19885729486,810789788230,SBIN074347,Savings,BSBD,Active,09-05-2023,,2008271.48,14259834.99
495889240001,759353514229,KKBK097159,Savings,Basic,Active,07-10-2024,,1198822.32,8511495.9
3530135557986,703948999006,CNRB012385,Current,Basic,Active,12-04-2023,,439019.78,1242243.47
99276415855,299464996189,SBIN015880,Savings,BSBD,Active,21-04-2021,,472972.05,12596851.0
19285721384,993501999103,SBIN048702,Savings,Regular,Active,22-04-2023,,258526.08,430501.16
12235569412,993501999103,SBIN048702,Savings,Basic,Active,29-09-2023,,40621.39,14091848.4
5419257821656600,743806247029,PUNB029904,NRO,Regular,Active,29-06-2024,,946367.23,7748064.32
6612346927234727,751603863672,PUNB010876,Fixed Deposit,Regular,Active,02-01-2017,,5992578.48,8776447.41
6692761261726466,751603863672,PUNB010876,Fixed Deposit,Corporate,Active,05-09-2018,,2704702.84,10503954.16
806306604958,997676890793,KKBK022638,Current,Basic,Active,31-08-2024,,1096961.55,6618315.06
67757775530,703013918280,SBIN036649,Current,BSBD,Active,09-12-2023,,2253790.8,16484439.54
75450590412,703013918280,SBIN036649,Salary,Regular,Active,14-09-2024,,1786173.1,3480265.11
6121810929111200,105173506625,PUNB054278,Savings,Regular,Active,31-03-2024,,461061.92,2142752.45
1153806595995383,105173506625,PUNB054278,Savings,Regular,Active,16-06-2022,,1562008.99,2247503.38
39642947529,820965682862,SBIN015532,Fixed Deposit,Premium,Active,17-12-2023,,6308669.96,8682000.83
869667934723,101195754231,ICIC075524,Current,Basic,Active,07-06-2024,,6524542.3,6423303.73
493914827601,101195754231,ICIC075524,Savings,Regular,Active,28-02-2021,,1498226.11,1944500.48
222485538198,835228982539,ICIC027397,Savings,BSBD,Active,24-02-2023,,1178732.46,2029472.95
602947866879,835228982539,ICIC027397,Savings,BSBD,Active,28-12-2020,,570594.25,9836636.52
5530174245107452,739245746399,PUNB083569,Recurring Deposit,Regular,Active,28-10-2021,,1611254.09,4627991.86
77514810319,763085520727,BKID030169,Savings,Premium,Active,16-09-2024,,857662.34,1114592.63
313077665599,676937276061,ICIC022739,Savings,Basic,Active,10-01-2024,,712970.45,6174334.34
909912011495,676937276061,ICIC022739,Savings,Regular,Active,02-12-2024,,313285.81,10466597.57
9108419009250,808000264443,UTIB038457,Recurring Deposit,Regular,Active,22-12-2023,,69425.9,527664.99
4977253182784307,846557689386,PUNB015252,Fixed Deposit,Premium,Active,02-09-2021,,433451.51,1380000.74
621186648451,431018350916,BARB063914,Fixed Deposit,Regular,Closed,20-11-2024,,0.0,0.0
720063085517,431018350916,BARB063914,Current,Regular,Active,19-11-2024,,5920228.83,14376672.69
56637687343334,569358953528,BKID033898,Current,Regular,Active,05-04-2023,,3573137.87,13229565.48
6026519835538,569358953528,BKID033898,Current,Regular,Active,15-09-2022,,488952.81,234583.75
4175645560844352,596980804921,PUNB056891,Salary,BSBD,Active,23-10-2021,,984149.63,1062603.26
2714130386444960,596980804921,PUNB056891,Savings,Regular,Active,04-01-2024,,53368.52,8622004.99
20424709194,973872800560,BARB069519,Savings,Basic,Active,16-03-2023,,5634446.67,5083149.62
36117885536,973872800560,BARB069519,Salary,Basic,Active,26-07-2024,,869248.94,2066748.52
43005910958280,146498859626,HDFC068474,Current,Corporate,Dormant,14-10-2019,09-01-2022,6773.0,3737.05
51015777924150,146498859626,HDFC068474,Fixed Deposit,Corporate,Active,01-01-2022,,2078442.12,2858504.19
25632422267,632584659460,SBIN068763,Fixed Deposit,Regular,Dormant,05-03-2024,10-10-2024,0.0,0.0
62394035033,902175929553,BARB060248,Recurring Deposit,Premium,Active,13-09-2018,,1148209.73,688690.01
5705990705177897,326815157804,PUNB090788,Savings,Regular,Active,16-06-2022,,753095.95,2451177.31
961302097815,354597784475,KKBK079905,Fixed Deposit,Corporate,Active,15-02-2024,,921760.21,3379385.46
589628586458,354597784475,KKBK079905,Fixed Deposit,Corporate,Active,06-03-2018,,362566.03,9492517.11
7632885137023315,187543375426,PUNB030701,NRE,Premium,Active,22-03-2020,,2175488.37,2338547.15
5955416762321088,187543375426,PUNB030701,Fixed Deposit,Regular,Active,25-07-2022,,315430.34,1293158.97
588950479390,695448781985,ICIC040783,Salary,Regular,Active,12-12-2024,,389793.05,1636201.03
77262435968,564434172563,SBIN032123,Current,Premium,Active,22-01-2018,,7011446.28,11944145.4
646250329142,521718917036,BKID010101,Salary,BSBD,Active,12-04-2022,,917781.86,2285207.96
659830516323,606918974038,ICIC093053,Current,BSBD,Frozen,24-12-2024,,0.0,0.0
400934452065,606918974038,ICIC093053,Salary,Premium,Active,15-06-2024,,2080901.1,4153156.95
14518267584626,196313262051,HDFC017475,Salary,BSBD,Active,08-11-2024,,2505847.31,2596257.54
9158823312112,423247113212,UTIB074427,Salary,Premium,Active,13-10-2021,,3993964.5,4338608.86
9268116699088,423247113212,UTIB074427,Salary,Basic,Active,23-05-2022,,4162071.68,4801788.01
3178319555683078,622684991096,PUNB076567,Savings,Basic,Active,28-01-2024,,1140799.31,1550466.41
3574679956139521,622684991096,PUNB076567,Salary,BSBD,Active,10-02-2024,,4429330.4,5400300.6
9318232133968,592182832634,CNRB027444,Salary,Regular,Active,13-04-2018,,1756821.5,2088297.05
11306333262,646257966137,SBIN097725,Salary,Regular,Active,22-01-2021,,907445.76,2004678.29
30658136507,705625675897,SBIN034323,Savings,Regular,Active,21-02-2021,,7753825.83,7776884.81
705258521475,294851677088,BARB029640,Savings,Premium,Active,24-04-2021,,774831.67,2936194.67
61447612179,294851677088,BARB029640,Salary,Basic,Active,29-01-2022,,5579723.19,5523928.65
25653645509,738497565016,CNRB023354,Savings,Basic,Closed,28-05-2024,,0.0,0.0
25583804930,353774851927,BKID024571,Savings,BSBD,Active,14-04-2020,,745281.93,2031374.49
4964919819812715,381276438730,PUNB062311,Current,BSBD,Active,10-04-2024,,430302.1,937304.43
84578715155,629945208518,CNRB072893,Salary,BSBD,Active,12-01-2023,,1403104.83,8874267.56
55917030058950,362188526291,BARB010315,Savings,Premium,Active,02-01-2022,,2110979.23,2512135.81
74955594416,361546661594,SBIN061472,Salary,Premium,Active,21-02-2020,,5839275.29,6100313.75
51027766463,361546661594,SBIN061472,Recurring Deposit,Basic,Active,28-06-2019,,8356350.32,8012828.94
9261740170000,246724746699,UTIB024136,Recurring Deposit,Basic,Dormant,22-02-2023,06-03-2024,0.0,0.0
9144113770285,246724746699,UTIB024136,Savings,Regular,Active,18-01-2023,,543856.2,6500232.58
9147283425821,726410670438,UTIB031506,Savings,Basic,Active,07-02-2022,,4773935.02,4352601.4
3468030107654760,870430022251,PUNB029284,Savings,Premium,Active,25-12-2022,,1131475.49,2847087.48
821292284497,796412825320,ICIC020204,Current,Regular,Active,05-12-2023,,357167.14,408624.78
40035616818160,478873480135,BARB048960,Savings,Premium,Closed,20-10-2021,,0.0,0.0
6433063086223,478873480135,BARB048960,Savings,Basic,Active,30-08-2022,,3894791.75,3974958.42
9059752678501,682707692040,KKBK031261,Fixed Deposit,Premium,Active,14-12-2024,,1927364.73,1570930.6
72015334819,682707692040,KKBK031261,Savings,Premium,Active,02-12-2023,,1655018.07,2349726.76
9029313563811545,625187083681,PUNB038975,Salary,Regular,Active,12-05-2024,,299595.13,10495816.95
4559671659051,479047824235,BARB031360,Salary,Regular,Active,10-10-2023,,420797.76,505003.88
3369666833755,479047824235,BARB031360,Current,Regular,Closed,17-06-2024,,0.0,0.0
37554659051205,423985531403,KKBK015407,Recurring Deposit,Premium,Active,04-04-2022,,626867.99,3777774.39
7131575375944,423985531403,KKBK015407,Savings,BSBD,Active,30-08-2021,,10392407.29,10127743.68
93175486857,123014648591,BARB060327,Current,Corporate,Active,14-01-2023,,5030546.91,5464559.49
947927075019,460225411017,IOBA053758,Salary,Premium,Active,07-11-2020,,1772430.4,11262823.35
12044461284387,136123266670,BKID089797,Fixed Deposit,Corporate,Active,17-09-2016,,8984037.74,6576180.63
7362683543235,136123266670,BKID089797,Current,Regular,Active,30-12-2015,,6819618.69,12837699.68
454133034015,163453208933,ICIC091491,Current,BSBD,Active,19-05-2021,,1059706.32,432453.54
170556387681,550909790009,ICIC062537,Savings,Basic,Active,14-05-2024,,10997547.41,16755470.97
65625568293,339072851480,CNRB012528,Savings,Regular,Active,07-01-2022,,1333889.15,930459.65
9214972118497,835872123362,UTIB023786,Salary,Basic,Active,21-09-2023,,1258523.7,4348341.33
9160554082761,835872123362,UTIB023786,Current,Regular,Active,31-12-2021,,5692214.86,5766134.95
45749410239183,636334234132,HDFC051707,Savings,Basic,Active,29-11-2024,,1509960.93,7000228.54
168471775260,780369865262,ICIC011941,Savings,Basic,Active,28-04-2023,,775554.4,783501.41
755086240289,746114412982,CNRB026025,NRE,Regular,Active,23-09-2023,,9709894.64,10022494.27
46134314428,263331095665,CNRB059320,Recurring Deposit,Regular,Dormant,18-09-2024,03-03-2025,1000.57,16634.98
37657640015923,263331095665,CNRB059320,Savings,Premium,Active,03-12-2024,,1193386.24,6399900.68
994839568129,230824385803,ICIC039446,Savings,Premium,Active,05-06-2017,,1752906.76,12179462.29
505222629396,230824385803,ICIC039446,Recurring Deposit,BSBD,Active,12-03-2019,,770304.67,17809934.31
9141577912278,781025800784,UTIB017016,Savings,BSBD,Active,06-05-2023,,1288577.27,9108334.21
9114891802559,781025800784,UTIB017016,Savings,Basic,Active,22-02-2023,,338442.43,8321993.69
644369262619,195502416345,BKID057805,Current,Premium,Active,06-02-2022,,688272.91,3182532.66
7398004629853,195502416345,BKID057805,Savings,Premium,Active,14-06-2023,,526252.8,3489672.75
37638956591,769561043460,BKID093716,Current,Corporate,Active,09-09-2021,,7263864.25,1784211.39
982112971968,769561043460,BKID093716,Fixed Deposit,Corporate,Active,03-10-2022,,6519478.98,4572202.86
5681744652190177,891691021616,PUNB085232,Current,Regular,Active,25-08-2018,,837055.14,15666827.58
7226271175826501,891691021616,PUNB085232,Savings,Basic,Active,07-04-2022,,3487560.33,4776966.02
25889128304008,684412256870,CNRB023760,Savings,BSBD,Active,09-03-2023,,1278816.71,6145325.27
444322140933,341433925551,KKBK026629,Salary,Premium,Active,14-06-2024,,4962125.29,4351272.01
61178061764894,110790870509,HDFC042637,Savings,BSBD,Active,10-10-2018,,3681977.69,5722315.98
9185006440540,378715095804,UTIB062538,Current,Regular,Active,20-02-2023,,5565889.18,17646301.2
9131294701795,378715095804,UTIB062538,Fixed Deposit,Regular,Active,18-11-2024,,2266480.45,11822739.49
688305186739,558159327705,ICIC097259,Current,Regular,Frozen,03-02-2024,,0.0,0.0
624876839120,558159327705,ICIC097259,Current,Regular,Active,05-11-2024,,4430307.48,9437198.39
18703948811301,624916037824,BARB042517,Savings,Premium,Dormant,06-08-2022,04-01-2025,133966.99,131440.8
